MHA_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OBJECTID,ZONEID,ZONING,CONTRACT,ORDINANCE,EFFECTIVE,HISTORIC,PEDESTRIAN,SHORELINE,OVERLAY,LIGHTRAIL,MHA,IZ,MHA_VALUE,SE_ANNO_CAD_DATA,MIO_NAME,Tract,Neighborhood,ZIP,CLASS_DESC,CATEGORY_DESC,ZONELUT,ZONELUT_DESC,DETAIL_DESC,ZONING_DESC,BASE_ZONE,ZONING_PREV,CONTRACT_PREV,ORDINANCE_PREV,EFFECTIVE_PREV,HISTORIC_PREV,PEDESTRIAN_PREV,SHORELINE_PREV,OVERLAY_PREV,LIGHTRAIL_PREV,BZONEID,PUBLIC_DESCRIPTION,CHAPTER,CHAPTER_LINK,SHAPE_Length,SHAPE_Area
842,5586,LR2 (M1), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M1,,,,Wallingford,98103,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,SF 5000, ,0,, , , , , ,4270,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.007032927,2.53324304009896E-06
843,5587,LR3 (M1), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M1,,,,Wallingford,98103,Multi-Family,Lowrise Multi-Family,LR3,Lowrise 3,Lowrise 3,Lowrise 3,LR3,LR2, ,123495,2011/04/19 00:00:00+00, , , , , ,2266,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.005949979,1.7134644786522E-06
844,5588,LR3 (M2), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M2,,,,Wallingford,98103,Multi-Family,Lowrise Multi-Family,LR3,Lowrise 3,Lowrise 3,Lowrise 3,LR3,SF 5000, ,0,, , , , , ,4271,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.005792262,1.78313175680359E-06
845,5589,LR2 (M1), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M1,,,,Wallingford,98103,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,SF 5000, ,0,, , , , , ,4270,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.002497145,3.88924817444981E-07
1007,5590,NC3-55 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Fremont,98103,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3-55,NC3-55,C1-40, ,117919,1995/12/29 00:00:00+00, , , , , ,767,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.011823994,3.49829068068033E-06
1008,5591,NC2-55 (M1), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M1,,,,Wallingford,98103,Commercial/Mixed Use,Neighborhood Commercial,NC2,Neighborhood Commercial 2,Neighborhood Commercial 2,Neighborhood Commercial 2-55,NC2-55,LR2 RC, ,123495,2011/04/19 00:00:00+00, , , , , ,2267,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.001984954,2.33577953147303E-07
846,5592,LR3 (M1), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M1,,,,Fremont,98103,Multi-Family,Lowrise Multi-Family,LR3,Lowrise 3,Lowrise 3,Lowrise 3,LR3,LR2, ,123495,2011/04/19 00:00:00+00, , , , , ,2309,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.011104793,3.98588598996866E-06
847,5593,LR2 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Fremont,98103,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,LR2, ,123495,2011/04/19 00:00:00+00, , , , , ,2319,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.011070737,1.89889316018041E-06
1015,5605,RSL (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Greenwood,98103,Neighborhood Residential,Residential Small Lot,RSL,Residential Small Lot,Residential Small Lot,Residential Small Lot,RSL,SF 5000, ,0,, , , , , ,4287,"is a neighborhood residential zone, which generally allows detached single-family houses, attached and detached accessory dwellings.",Chapter 23.44,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.44NERE,0.011831418,3.83457885693853E-06
853,5606,LR2 (M1), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M1,,,,Greenwood,98103,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,SF 5000, ,0,, , , , , ,4287,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.002122718,2.75614546009556E-07
1016,5607,RSL (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Greenwood,98103,Neighborhood Residential,Residential Small Lot,RSL,Residential Small Lot,Residential Small Lot,Residential Small Lot,RSL,SF 5000, ,0,, , , , , ,4287,"is a neighborhood residential zone, which generally allows detached single-family houses, attached and detached accessory dwellings.",Chapter 23.44,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.44NERE,0.006293451,1.21909296175756E-06
1028,5624,C2-40 (M), ,125791,2019/04/19 00:00:00+00, , ,UC, , ,Y,N,M,,,,Fremont,98103,Commercial/Mixed Use,Commercial,C2,Commercial 2,Commercial 2,Commercial 2-40,C2-40,C2-30, ,124750,2015/06/15 00:00:00+00, , ,UC, , ,3491,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.009105617,1.5643722408217E-06
1029,5625,IC-65 (M), ,125791,2019/04/19 00:00:00+00, , ,UM, , ,Y,N,M,,,,Wallingford,98103,Industrial and Maritime,Industrial,IC,Industrial Commercial,Industrial Commercial,Industrial Commercial-65,IC-65,IC-45, ,0,, , ,UM, , ,4082,"is an industrial and maritime zone, which generally allows only industrial and certain commercial uses with some zones in this class providing limited opportunities for workforce housing that supports industrial uses.",Chapter 23.50A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.50AINMA,0.010444311,1.61743013129733E-06
861,5628,LR1 (M1), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M1,,,,Greenwood,98103,Multi-Family,Lowrise Multi-Family,LR1,Lowrise 1,Lowrise 1,Lowrise 1,LR1,SF 5000, ,0,, , , , , ,4287,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.004003972,6.61481243427729E-07
1030,5629,NC3-55 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Greenwood,98103,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3-55,NC3-55,NC3-40, ,117919,1995/12/29 00:00:00+00, , , , , ,704,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.006050756,9.05722692313266E-07
863,5632,LR2 (M1), ,125791,2019/04/19 00:00:00+00, , , ,NG, ,Y,N,M1,,,,Licton Springs,98103,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,SF 5000, ,0,, , , ,NG, ,4182,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.002926772,5.02561350066713E-07
864,5633,LR2 (M1), ,125791,2019/04/19 00:00:00+00, , , ,NG, ,Y,N,M1,,,,Licton Springs,98103,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,SF 5000, ,0,, , , ,NG, ,4182,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.004127838,7.76462756904341E-07
1034,5638,RSL (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Green Lake,98103,Neighborhood Residential,Residential Small Lot,RSL,Residential Small Lot,Residential Small Lot,Residential Small Lot,RSL,SF 5000, ,0,, , , , , ,4279,"is a neighborhood residential zone, which generally allows detached single-family houses, attached and detached accessory dwellings.",Chapter 23.44,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.44NERE,0.004539062,6.92398681632325E-07
1035,5639,NC3P-75 (M1), ,125791,2019/04/19 00:00:00+00, ,P, , , ,Y,N,M1,,,,Green Lake,98103,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3 Pedestrian-75,NC3P-75,C1-40, ,0,, ,P, , , ,3941,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.002713679,4.5440656119676E-07
1040,5656,NC3P-75 (M1), ,125791,2019/04/19 00:00:00+00, ,P, , , ,Y,N,M1,,,,Greenwood,98103,Commercial/Mixed Use,Neighborhood Commercial,NC3,Neighborhood Commercial 3,Neighborhood Commercial 3,Neighborhood Commercial 3 Pedestrian-75,NC3P-75,C1-40, ,0,, ,P, , , ,3950,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.003301941,5.25631454736469E-07
1041,5657,NC2P-55 (M), ,125791,2019/04/19 00:00:00+00, ,P, , , ,Y,N,M,,,,Greenwood,98103,Commercial/Mixed Use,Neighborhood Commercial,NC2,Neighborhood Commercial 2,Neighborhood Commercial 2,Neighborhood Commercial 2 Pedestrian-55,NC2P-55,NC2P-40, ,122311,2007/01/20 00:00:00+00, ,P, , , ,1537,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.003095421,5.87100727679772E-07
1042,5658,NC2-55 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,Wallingford,98103,Commercial/Mixed Use,Neighborhood Commercial,NC2,Neighborhood Commercial 2,Neighborhood Commercial 2,Neighborhood Commercial 2-55,NC2-55,C1-40, ,117919,1995/12/29 00:00:00+00, , , , , ,771,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.004029803,8.47308314481992E-07
1043,5659,NC2-75 (M1), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M1,,,,Fremont,98103,Commercial/Mixed Use,Neighborhood Commercial,NC2,Neighborhood Commercial 2,Neighborhood Commercial 2,Neighborhood Commercial 2-75,NC2-75,C1-40, ,117919,1995/12/29 00:00:00+00, , , , , ,769,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.008053156,1.6033642498848E-06
1045,5661,NC2P-55 (M), ,125791,2019/04/19 00:00:00+00, ,P, , , ,Y,N,M,,,,Greenwood,98103,Commercial/Mixed Use,Neighborhood Commercial,NC2,Neighborhood Commercial 2,Neighborhood Commercial 2,Neighborhood Commercial 2 Pedestrian-55,NC2P-55,NC2P-40, ,122311,2007/01/20 00:00:00+00, ,P, , , ,1540,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.002637449,3.57936370893096E-07
933,5779,LR1 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98103,Multi-Family,Lowrise Multi-Family,LR1,Lowrise 1,Lowrise 1,Lowrise 1,LR1,LR1, ,123495,2011/04/19 00:00:00+00, , , , , ,2074,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.002854424,4.75736482971194E-07
937,5783,LR3 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98103,Multi-Family,Lowrise Multi-Family,LR3,Lowrise 3,Lowrise 3,Lowrise 3,LR3,LR3, ,123495,2011/04/19 00:00:00+00, , , , , ,2072,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.008867562,2.67107498968065E-06
938,5784,LR2 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98103,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,LR2, ,123495,2011/04/19 00:00:00+00, , , , , ,2073,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.013948776,6.54695138486635E-06
940,5786,LR3 RC (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98103,Multi-Family/Residential-Commercial,Lowrise Multi-Family,LR3 RC,Lowrise 3 Residential-Commercial,Lowrise 3,Lowrise 3 Residential-Commercial,LR3 RC,LR3 RC, ,123495,2011/04/19 00:00:00+00, , , , , ,2172,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed with certain commercial uses also allowed.",Chapter 23.46,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.46REOM,0.007235457,2.16127748237991E-06
572,5789,RSL (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98103,Neighborhood Residential,Residential Small Lot,RSL,Residential Small Lot,Residential Small Lot,Residential Small Lot,RSL,SF 5000, ,0,, , , , , ,4271,"is a neighborhood residential zone, which generally allows detached single-family houses, attached and detached accessory dwellings.",Chapter 23.44,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.44NERE,0.012816077,7.30810245536546E-06
584,5802,NC1-55 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98103,Commercial/Mixed Use,Neighborhood Commercial,NC1,Neighborhood Commercial 1,Neighborhood Commercial 1,Neighborhood Commercial 1-55,NC1-55,NC1-40, ,0,, , , , , ,4144,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.003191992,4.6729706384728E-07
585,5803,NC1-55 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98103,Commercial/Mixed Use,Neighborhood Commercial,NC1,Neighborhood Commercial 1,Neighborhood Commercial 1,Neighborhood Commercial 1-55,NC1-55,NC1-40, ,0,, , , , , ,4144,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.002904995,3.88257299525148E-07
359,5807,LR2 RC (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98103,Multi-Family/Residential-Commercial,Lowrise Multi-Family,LR2 RC,Lowrise 2 Residential-Commercial,Lowrise 2,Lowrise 2 Residential-Commercial,LR2 RC,LR2 RC, ,123495,2011/04/19 00:00:00+00, , , , , ,2107,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed with certain commercial uses also allowed.",Chapter 23.46,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.46REOM,0.003317083,3.94946825256495E-07
360,5808,LR2 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98103,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,LR2, ,123495,2011/04/19 00:00:00+00, , , , , ,2134,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.004327796,6.60463204808482E-07
369,5818,LR1 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98103,Multi-Family,Lowrise Multi-Family,LR1,Lowrise 1,Lowrise 1,Lowrise 1,LR1,LR1, ,123495,2011/04/19 00:00:00+00, , , , , ,2299,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.00340566,6.72992677329366E-07
2909,5966,LR1 RC (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98103,Multi-Family/Residential-Commercial,Lowrise Multi-Family,LR1 RC,Lowrise 1 Residential-Commercial,Lowrise 1,Lowrise 1 Residential-Commercial,LR1 RC,LR1 RC, ,123495,2011/04/19 00:00:00+00, , , , , ,2189,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed with certain commercial uses also allowed.",Chapter 23.46,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.46REOM,0.002804656,4.05556172524838E-07
2926,5983,LR2 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98103,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,LR2, ,123495,2011/04/19 00:00:00+00, , , , , ,2212,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.003932835,7.77195221256897E-07
2930,5990,LR2 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98103,Multi-Family,Lowrise Multi-Family,LR2,Lowrise 2,Lowrise 2,Lowrise 2,LR2,LR2, ,123495,2011/04/19 00:00:00+00, , , , , ,2142,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed.",Chapter 23.45,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.45MU,0.004311092,7.78187555966054E-07
2937,5997,LR3 RC (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98103,Multi-Family/Residential-Commercial,Lowrise Multi-Family,LR3 RC,Lowrise 3 Residential-Commercial,Lowrise 3,Lowrise 3 Residential-Commercial,LR3 RC,LR3 RC, ,123495,2011/04/19 00:00:00+00, , , , , ,2154,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed with certain commercial uses also allowed.",Chapter 23.46,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.46REOM,0.003953101,9.58889067760739E-07
2938,5998,LR3 RC (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98103,Multi-Family/Residential-Commercial,Lowrise Multi-Family,LR3 RC,Lowrise 3 Residential-Commercial,Lowrise 3,Lowrise 3 Residential-Commercial,LR3 RC,LR3 RC, ,123495,2011/04/19 00:00:00+00, , , , , ,2155,"is a multifamily residential zone where residential development such as townhouses, rowhouses, and apartments are allowed with certain commercial uses also allowed.",Chapter 23.46,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.46REOM,0.004921245,1.25166279788467E-06
3001,6013,C1-55 (M), ,125791,2019/04/19 00:00:00+00, , , , , ,Y,N,M,,,,,98103,Commercial/Mixed Use,Commercial,C1,Commercial 1,Commercial 1,Commercial 1-55,C1-55,C1-40, ,0,, , , , , ,3963,is a mixed-use zone where both residential and commercial development are allowed.,Chapter 23.47A,https://library.municode.com/wa/seattle/codes/municipal_code?nodeId=TIT23LAUSCO_SUBTITLE_IIILAUSRE_CH23.47ACO,0.004355315,1.1624446879897E-06
